Yayınlandığı Tarih,Yayınlandığı Gün,Geçerli Olduğu Tarih,Geçerli Olduğu Gün,Kur,Döviz Alış,Döviz Satış
15.05.2020,Cuma,16.05.2020,Cumartesi,CAD,4.9044,4.9265
15.05.2020,Cuma,16.05.2020,Cumartesi,KWD,22.2014,22.492
15.05.2020,Cuma,16.05.2020,Cumartesi,NOK,0.67641,0.68095
15.05.2020,Cuma,16.05.2020,Cumartesi,SAR,1.8375,1.8409
15.05.2020,Cuma,16.05.2020,Cumartesi,JPY,6.4326,6.4752
15.05.2020,Cuma,16.05.2020,Cumartesi,BGN,3.7939,3.8435
15.05.2020,Cuma,16.05.2020,Cumartesi,RON,1.5333,1.5534
15.05.2020,Cuma,16.05.2020,Cumartesi,RUB,0.09346,0.09468
15.05.2020,Cuma,16.05.2020,Cumartesi,IRR,0.01635,0.01656
15.05.2020,Cuma,16.05.2020,Cumartesi,CNY,0.96657,0.97922
15.05.2020,Cuma,16.05.2020,Cumartesi,PKR,0.04318,0.04374
15.05.2020,Cuma,16.05.2020,Cumartesi,QAR,1.8811,1.9057
15.05.2020,Cuma,17.05.2020,Pazar,USD,6.9041,6.9166
15.05.2020,Cuma,17.05.2020,Pazar,AUD,4.4425,4.4714
15.05.2020,Cuma,17.05.2020,Pazar,DKK,0.99908,1.004
15.05.2020,Cuma,17.05.2020,Pazar,EUR,7.4624,7.4759
15.05.2020,Cuma,17.05.2020,Pazar,GBP,8.4063,8.4501
15.05.2020,Cuma,17.05.2020,Pazar,CHF,7.0786,7.124
15.05.2020,Cuma,17.05.2020,Pazar,SEK,0.69917,0.70641
15.05.2020,Cuma,17.05.2020,Pazar,CAD,4.9044,4.9265
15.05.2020,Cuma,17.05.2020,Pazar,KWD,22.2014,22.492
15.05.2020,Cuma,17.05.2020,Pazar,NOK,0.67641,0.68095
15.05.2020,Cuma,17.05.2020,Pazar,SAR,1.8375,1.8409
15.05.2020,Cuma,17.05.2020,Pazar,JPY,6.4326,6.4752
15.05.2020,Cuma,17.05.2020,Pazar,BGN,3.7939,3.8435
15.05.2020,Cuma,17.05.2020,Pazar,RON,1.5333,1.5534
15.05.2020,Cuma,17.05.2020,Pazar,RUB,0.09346,0.09468
15.05.2020,Cuma,17.05.2020,Pazar,IRR,0.01635,0.01656
15.05.2020,Cuma,17.05.2020,Pazar,CNY,0.96657,0.97922
15.05.2020,Cuma,17.05.2020,Pazar,PKR,0.04318,0.04374
15.05.2020,Cuma,17.05.2020,Pazar,QAR,1.8811,1.9057
15.05.2020,Cuma,18.05.2020,Pazartesi,USD,6.9041,6.9166
15.05.2020,Cuma,18.05.2020,Pazartesi,AUD,4.4425,4.4714
15.05.2020,Cuma,18.05.2020,Pazartesi,DKK,0.99908,1.004
15.05.2020,Cuma,18.05.2020,Pazartesi,EUR,7.4624,7.4759
15.05.2020,Cuma,18.05.2020,Pazartesi,GBP,8.4063,8.4501
15.05.2020,Cuma,18.05.2020,Pazartesi,CHF,7.0786,7.124
15.05.2020,Cuma,18.05.2020,Pazartesi,SEK,0.69917,0.70641
15.05.2020,Cuma,18.05.2020,Pazartesi,CAD,4.9044,4.9265
15.05.2020,Cuma,18.05.2020,Pazartesi,KWD,22.2014,22.492
15.05.2020,Cuma,18.05.2020,Pazartesi,NOK,0.67641,0.68095
15.05.2020,Cuma,18.05.2020,Pazartesi,SAR,1.8375,1.8409
15.05.2020,Cuma,18.05.2020,Pazartesi,JPY,6.4326,6.4752
15.05.2020,Cuma,18.05.2020,Pazartesi,BGN,3.7939,3.8435
15.05.2020,Cuma,18.05.2020,Pazartesi,RON,1.5333,1.5534
15.05.2020,Cuma,18.05.2020,Pazartesi,RUB,0.09346,0.09468
15.05.2020,Cuma,18.05.2020,Pazartesi,IRR,0.01635,0.01656
15.05.2020,Cuma,18.05.2020,Pazartesi,CNY,0.96657,0.97922
15.05.2020,Cuma,18.05.2020,Pazartesi,PKR,0.04318,0.04374
15.05.2020,Cuma,18.05.2020,Pazartesi,QAR,1.8811,1.9057
18.05.2020,Pazartesi,19.05.2020,Sali,USD,6.8596,6.872
18.05.2020,Pazartesi,19.05.2020,Sali,AUD,4.4138,4.4426
18.05.2020,Pazartesi,19.05.2020,Sali,DKK,0.99347,0.99835
18.05.2020,Pazartesi,19.05.2020,Sali,EUR,7.4185,7.4319
18.05.2020,Pazartesi,19.05.2020,Sali,GBP,8.2994,8.3426
18.05.2020,Pazartesi,19.05.2020,Sali,CHF,7.0394,7.0846
18.05.2020,Pazartesi,19.05.2020,Sali,SEK,0.69483,0.70203
18.05.2020,Pazartesi,19.05.2020,Sali,CAD,4.8702,4.8922
18.05.2020,Pazartesi,19.05.2020,Sali,KWD,22.0686,22.3574
18.05.2020,Pazartesi,19.05.2020,Sali,NOK,0.67308,0.6776
18.05.2020,Pazartesi,19.05.2020,Sali,SAR,1.8259,1.8292
18.05.2020,Pazartesi,19.05.2020,Sali,JPY,6.3798,6.4221
18.05.2020,Pazartesi,19.05.2020,Sali,BGN,3.7714,3.8208
18.05.2020,Pazartesi,19.05.2020,Sali,RON,1.524,1.5439
18.05.2020,Pazartesi,19.05.2020,Sali,RUB,0.09347,0.0947
18.05.2020,Pazartesi,19.05.2020,Sali,IRR,0.01624,0.01645
18.05.2020,Pazartesi,19.05.2020,Sali,CNY,0.95865,0.9712
18.05.2020,Pazartesi,19.05.2020,Sali,PKR,0.04252,0.04308
18.05.2020,Pazartesi,19.05.2020,Sali,QAR,1.8687,1.8931
18.05.2020,Pazartesi,20.05.2020,Carsamba,USD,6.8596,6.872
18.05.2020,Pazartesi,20.05.2020,Carsamba,AUD,4.4138,4.4426
18.05.2020,Pazartesi,20.05.2020,Carsamba,DKK,0.99347,0.99835
18.05.2020,Pazartesi,20.05.2020,Carsamba,EUR,7.4185,7.4319
18.05.2020,Pazartesi,20.05.2020,Carsamba,GBP,8.2994,8.3426
18.05.2020,Pazartesi,20.05.2020,Carsamba,CHF,7.0394,7.0846
18.05.2020,Pazartesi,20.05.2020,Carsamba,SEK,0.69483,0.70203
18.05.2020,Pazartesi,20.05.2020,Carsamba,CAD,4.8702,4.8922
18.05.2020,Pazartesi,20.05.2020,Carsamba,KWD,22.0686,22.3574
18.05.2020,Pazartesi,20.05.2020,Carsamba,NOK,0.67308,0.6776
18.05.2020,Pazartesi,20.05.2020,Carsamba,SAR,1.8259,1.8292
18.05.2020,Pazartesi,20.05.2020,Carsamba,JPY,6.3798,6.4221
18.05.2020,Pazartesi,20.05.2020,Carsamba,BGN,3.7714,3.8208
18.05.2020,Pazartesi,20.05.2020,Carsamba,RON,1.524,1.5439
18.05.2020,Pazartesi,20.05.2020,Carsamba,RUB,0.09347,0.0947
18.05.2020,Pazartesi,20.05.2020,Carsamba,IRR,0.01624,0.01645
18.05.2020,Pazartesi,20.05.2020,Carsamba,CNY,0.95865,0.9712
18.05.2020,Pazartesi,20.05.2020,Carsamba,PKR,0.04252,0.04308
18.05.2020,Pazartesi,20.05.2020,Carsamba,QAR,1.8687,1.8931
20.05.2020,Carsamba,21.05.2020,Persembe,USD,6.7841,6.7963
20.05.2020,Carsamba,21.05.2020,Persembe,AUD,4.4369,4.4658
20.05.2020,Carsamba,21.05.2020,Persembe,DKK,0.99474,0.99962
20.05.2020,Carsamba,21.05.2020,Persembe,EUR,7.428,7.4414
20.05.2020,Carsamba,21.05.2020,Persembe,GBP,8.2964,8.3396
20.05.2020,Carsamba,21.05.2020,Persembe,CHF,6.9977,7.0426
20.05.2020,Carsamba,21.05.2020,Persembe,SEK,0.69965,0.70689
20.05.2020,Carsamba,21.05.2020,Persembe,CAD,4.8674,4.8893
20.05.2020,Carsamba,21.05.2020,Persembe,KWD,21.8455,22.1313
20.05.2020,Carsamba,21.05.2020,Persembe,NOK,0.67858,0.68315
20.05.2020,Carsamba,21.05.2020,Persembe,SAR,1.8064,1.8096
20.05.2020,Carsamba,21.05.2020,Persembe,JPY,6.2864,6.328
20.05.2020,Carsamba,21.05.2020,Persembe,BGN,3.7765,3.826
20.05.2020,Carsamba,21.05.2020,Persembe,RON,1.5252,1.5452
20.05.2020,Carsamba,21.05.2020,Persembe,RUB,0.09364,0.09487
20.05.2020,Carsamba,21.05.2020,Persembe,IRR,0.01606,0.01627
20.05.2020,Carsamba,21.05.2020,Persembe,CNY,0.9495,0.96193
20.05.2020,Carsamba,21.05.2020,Persembe,PKR,0.04206,0.04261
20.05.2020,Carsamba,21.05.2020,Persembe,QAR,1.8457,1.8699
21.05.2020,Persembe,22.05.2020,Cuma,USD,6.7883,6.8005
21.05.2020,Persembe,22.05.2020,Cuma,AUD,4.4466,4.4756
21.05.2020,Persembe,22.05.2020,Cuma,DKK,0.99753,1.0024
21.05.2020,Persembe,22.05.2020,Cuma,EUR,7.4499,7.4634
21.05.2020,Persembe,22.05.2020,Cuma,GBP,8.2788,8.322
21.05.2020,Persembe,22.05.2020,Cuma,CHF,7.0097,7.0547
21.05.2020,Persembe,22.05.2020,Cuma,SEK,0.70369,0.71097
21.05.2020,Persembe,22.05.2020,Cuma,CAD,4.8692,4.8912
21.05.2020,Persembe,22.05.2020,Cuma,KWD,21.8575,22.1435
21.05.2020,Persembe,22.05.2020,Cuma,NOK,0.68127,0.68585
21.05.2020,Persembe,22.05.2020,Cuma,SAR,1.8078,1.811
21.05.2020,Persembe,22.05.2020,Cuma,JPY,6.285,6.3266
21.05.2020,Persembe,22.05.2020,Cuma,BGN,3.7877,3.8373
21.05.2020,Persembe,22.05.2020,Cuma,RON,1.5296,1.5496
21.05.2020,Persembe,22.05.2020,Cuma,RUB,0.09518,0.09642
21.05.2020,Persembe,22.05.2020,Cuma,IRR,0.01607,0.01628
21.05.2020,Persembe,22.05.2020,Cuma,CNY,0.95049,0.96293
21.05.2020,Persembe,22.05.2020,Cuma,PKR,0.04198,0.04253
21.05.2020,Persembe,22.05.2020,Cuma,QAR,1.8477,1.8719
22.05.2020,Cuma,23.05.2020,Cumartesi,USD,6.7917,6.804
22.05.2020,Cuma,23.05.2020,Cumartesi,AUD,4.421,4.4498
22.05.2020,Cuma,23.05.2020,Cumartesi,DKK,0.99162,0.99649
22.05.2020,Cuma,23.05.2020,Cumartesi,EUR,7.4065,7.4198
22.05.2020,Cuma,23.05.2020,Cumartesi,GBP,8.2592,8.3023
22.05.2020,Cuma,23.05.2020,Cumartesi,CHF,6.9735,7.0183
22.05.2020,Cuma,23.05.2020,Cumartesi,SEK,0.69865,0.70588
22.05.2020,Cuma,23.05.2020,Cumartesi,CAD,4.8383,4.8601
22.05.2020,Cuma,23.05.2020,Cumartesi,KWD,21.8584,22.1444
22.05.2020,Cuma,23.05.2020,Cumartesi,NOK,0.67367,0.6782
22.05.2020,Cuma,23.05.2020,Cumartesi,SAR,1.8079,1.8111
22.05.2020,Cuma,23.05.2020,Cumartesi,JPY,6.3044,6.3461
22.05.2020,Cuma,23.05.2020,Cumartesi,BGN,3.7656,3.8149
22.05.2020,Cuma,23.05.2020,Cumartesi,RON,1.5209,1.5408
22.05.2020,Cuma,23.05.2020,Cumartesi,RUB,0.09412,0.09535
22.05.2020,Cuma,23.05.2020,Cumartesi,IRR,0.01608,0.01629
22.05.2020,Cuma,23.05.2020,Cumartesi,CNY,0.94662,0.95901
22.05.2020,Cuma,23.05.2020,Cumartesi,PKR,0.0419,0.04245
22.05.2020,Cuma,23.05.2020,Cumartesi,QAR,1.8459,1.87
22.05.2020,Cuma,24.05.2020,Pazar,USD,6.7917,6.804
22.05.2020,Cuma,24.05.2020,Pazar,AUD,4.421,4.4498
22.05.2020,Cuma,24.05.2020,Pazar,DKK,0.99162,0.99649
22.05.2020,Cuma,24.05.2020,Pazar,EUR,7.4065,7.4198
22.05.2020,Cuma,24.05.2020,Pazar,GBP,8.2592,8.3023
22.05.2020,Cuma,24.05.2020,Pazar,CHF,6.9735,7.0183
22.05.2020,Cuma,24.05.2020,Pazar,SEK,0.69865,0.70588
22.05.2020,Cuma,24.05.2020,Pazar,CAD,4.8383,4.8601
22.05.2020,Cuma,24.05.2020,Pazar,KWD,21.8584,22.1444
22.05.2020,Cuma,24.05.2020,Pazar,NOK,0.67367,0.6782
22.05.2020,Cuma,24.05.2020,Pazar,SAR,1.8079,1.8111
22.05.2020,Cuma,24.05.2020,Pazar,JPY,6.3044,6.3461
22.05.2020,Cuma,24.05.2020,Pazar,BGN,3.7656,3.8149
22.05.2020,Cuma,24.05.2020,Pazar,RON,1.5209,1.5408
22.05.2020,Cuma,24.05.2020,Pazar,RUB,0.09412,0.09535
22.05.2020,Cuma,24.05.2020,Pazar,IRR,0.01608,0.01629
22.05.2020,Cuma,24.05.2020,Pazar,CNY,0.94662,0.95901
22.05.2020,Cuma,24.05.2020,Pazar,PKR,0.0419,0.04245
22.05.2020,Cuma,24.05.2020,Pazar,QAR,1.8459,1.87
22.05.2020,Cuma,25.05.2020,Pazartesi,USD,6.7917,6.804
22.05.2020,Cuma,25.05.2020,Pazartesi,AUD,4.421,4.4498
22.05.2020,Cuma,25.05.2020,Pazartesi,DKK,0.99162,0.99649
22.05.2020,Cuma,25.05.2020,Pazartesi,EUR,7.4065,7.4198
22.05.2020,Cuma,25.05.2020,Pazartesi,GBP,8.2592,8.3023
22.05.2020,Cuma,25.05.2020,Pazartesi,CHF,6.9735,7.0183
22.05.2020,Cuma,25.05.2020,Pazartesi,SEK,0.69865,0.70588
22.05.2020,Cuma,25.05.2020,Pazartesi,CAD,4.8383,4.8601
22.05.2020,Cuma,25.05.2020,Pazartesi,KWD,21.8584,22.1444
22.05.2020,Cuma,25.05.2020,Pazartesi,NOK,0.67367,0.6782
22.05.2020,Cuma,25.05.2020,Pazartesi,SAR,1.8079,1.8111
22.05.2020,Cuma,25.05.2020,Pazartesi,JPY,6.3044,6.3461
22.05.2020,Cuma,25.05.2020,Pazartesi,BGN,3.7656,3.8149
22.05.2020,Cuma,25.05.2020,Pazartesi,RON,1.5209,1.5408
22.05.2020,Cuma,25.05.2020,Pazartesi,RUB,0.09412,0.09535
22.05.2020,Cuma,25.05.2020,Pazartesi,IRR,0.01608,0.01629
22.05.2020,Cuma,25.05.2020,Pazartesi,CNY,0.94662,0.95901
22.05.2020,Cuma,25.05.2020,Pazartesi,PKR,0.0419,0.04245
22.05.2020,Cuma,25.05.2020,Pazartesi,QAR,1.8459,1.87
22.05.2020,Cuma,26.05.2020,Sali,USD,6.7917,6.804
22.05.2020,Cuma,26.05.2020,Sali,AUD,4.421,4.4498
22.05.2020,Cuma,26.05.2020,Sali,DKK,0.99162,0.99649
22.05.2020,Cuma,26.05.2020,Sali,EUR,7.4065,7.4198
22.05.2020,Cuma,26.05.2020,Sali,GBP,8.2592,8.3023
22.05.2020,Cuma,26.05.2020,Sali,CHF,6.9735,7.0183
22.05.2020,Cuma,26.05.2020,Sali,SEK,0.69865,0.70588
22.05.2020,Cuma,26.05.2020,Sali,CAD,4.8383,4.8601
22.05.2020,Cuma,26.05.2020,Sali,KWD,21.8584,22.1444
22.05.2020,Cuma,26.05.2020,Sali,NOK,0.67367,0.6782
22.05.2020,Cuma,26.05.2020,Sali,SAR,1.8079,1.8111
22.05.2020,Cuma,26.05.2020,Sali,JPY,6.3044,6.3461
22.05.2020,Cuma,26.05.2020,Sali,BGN,3.7656,3.8149
22.05.2020,Cuma,26.05.2020,Sali,RON,1.5209,1.5408
22.05.2020,Cuma,26.05.2020,Sali,RUB,0.09412,0.09535
22.05.2020,Cuma,26.05.2020,Sali,IRR,0.01608,0.01629
22.05.2020,Cuma,26.05.2020,Sali,CNY,0.94662,0.95901
22.05.2020,Cuma,26.05.2020,Sali,PKR,0.0419,0.04245
22.05.2020,Cuma,26.05.2020,Sali,QAR,1.8459,1.87
22.05.2020,Cuma,27.05.2020,Carsamba,USD,6.7917,6.804
22.05.2020,Cuma,27.05.2020,Carsamba,AUD,4.421,4.4498
22.05.2020,Cuma,27.05.2020,Carsamba,DKK,0.99162,0.99649
22.05.2020,Cuma,27.05.2020,Carsamba,EUR,7.4065,7.4198
22.05.2020,Cuma,27.05.2020,Carsamba,GBP,8.2592,8.3023
22.05.2020,Cuma,27.05.2020,Carsamba,CHF,6.9735,7.0183
22.05.2020,Cuma,27.05.2020,Carsamba,SEK,0.69865,0.70588
22.05.2020,Cuma,27.05.2020,Carsamba,CAD,4.8383,4.8601
22.05.2020,Cuma,27.05.2020,Carsamba,KWD,21.8584,22.1444
22.05.2020,Cuma,27.05.2020,Carsamba,NOK,0.67367,0.6782
22.05.2020,Cuma,27.05.2020,Carsamba,SAR,1.8079,1.8111
22.05.2020,Cuma,27.05.2020,Carsamba,JPY,6.3044,6.3461
22.05.2020,Cuma,27.05.2020,Carsamba,BGN,3.7656,3.8149
22.05.2020,Cuma,27.05.2020,Carsamba,RON,1.5209,1.5408
22.05.2020,Cuma,27.05.2020,Carsamba,RUB,0.09412,0.09535
22.05.2020,Cuma,27.05.2020,Carsamba,IRR,0.01608,0.01629
22.05.2020,Cuma,27.05.2020,Carsamba,CNY,0.94662,0.95901
22.05.2020,Cuma,27.05.2020,Carsamba,PKR,0.0419,0.04245
22.05.2020,Cuma,27.05.2020,Carsamba,QAR,1.8459,1.87
27.05.2020,Carsamba,28.05.2020,Persembe,USD,6.7607,6.7729
27.05.2020,Carsamba,28.05.2020,Persembe,AUD,4.4893,4.5186
27.05.2020,Carsamba,28.05.2020,Persembe,DKK,0.99459,0.99947
27.05.2020,Carsamba,28.05.2020,Persembe,EUR,7.4299,7.4433
27.05.2020,Carsamba,28.05.2020,Persembe,GBP,8.3127,8.356
27.05.2020,Carsamba,28.05.2020,Persembe,CHF,6.9583,7.003
27.05.2020,Carsamba,28.05.2020,Persembe,SEK,0.70097,0.70822
27.05.2020,Carsamba,28.05.2020,Persembe,CAD,4.9084,4.9305
27.05.2020,Carsamba,28.05.2020,Persembe,KWD,21.7739,22.0588
27.05.2020,Carsamba,28.05.2020,Persembe,NOK,0.68322,0.68781
27.05.2020,Carsamba,28.05.2020,Persembe,SAR,1.7998,1.8031
27.05.2020,Carsamba,28.05.2020,Persembe,JPY,6.2655,6.307
27.05.2020,Carsamba,28.05.2020,Persembe,BGN,3.7775,3.8269
27.05.2020,Carsamba,28.05.2020,Persembe,RON,1.5252,1.5452
27.05.2020,Carsamba,28.05.2020,Persembe,RUB,0.09473,0.09597
27.05.2020,Carsamba,28.05.2020,Persembe,IRR,0.01601,0.01622
27.05.2020,Carsamba,28.05.2020,Persembe,CNY,0.93939,0.95169
27.05.2020,Carsamba,28.05.2020,Persembe,PKR,0.04171,0.04226
27.05.2020,Carsamba,28.05.2020,Persembe,QAR,1.8445,1.8687
28.05.2020,Persembe,29.05.2020,Cuma,USD,6.7894,6.8016
28.05.2020,Persembe,29.05.2020,Cuma,AUD,4.4797,4.5089
28.05.2020,Persembe,29.05.2020,Cuma,DKK,1.0009,1.0059
28.05.2020,Persembe,29.05.2020,Cuma,EUR,7.4738,7.4872
28.05.2020,Persembe,29.05.2020,Cuma,GBP,8.3063,8.3496
28.05.2020,Persembe,29.05.2020,Cuma,CHF,6.9858,7.0307
28.05.2020,Persembe,29.05.2020,Cuma,SEK,0.70446,0.71175
28.05.2020,Persembe,29.05.2020,Cuma,CAD,4.9245,4.9467
28.05.2020,Persembe,29.05.2020,Cuma,KWD,21.871,22.1572
28.05.2020,Persembe,29.05.2020,Cuma,NOK,0.68557,0.69018
28.05.2020,Persembe,29.05.2020,Cuma,SAR,1.808,1.8112
28.05.2020,Persembe,29.05.2020,Cuma,JPY,6.2841,6.3257
28.05.2020,Persembe,29.05.2020,Cuma,BGN,3.7997,3.8494
28.05.2020,Persembe,29.05.2020,Cuma,RON,1.5344,1.5545
28.05.2020,Persembe,29.05.2020,Cuma,RUB,0.0951,0.09635
28.05.2020,Persembe,29.05.2020,Cuma,IRR,0.01607,0.01628
28.05.2020,Persembe,29.05.2020,Cuma,CNY,0.94343,0.95578
28.05.2020,Persembe,29.05.2020,Cuma,PKR,0.04183,0.04237
28.05.2020,Persembe,29.05.2020,Cuma,QAR,1.8543,1.8785
29.05.2020,Cuma,30.05.2020,Cumartesi,USD,6.8138,6.826
29.05.2020,Cuma,30.05.2020,Cumartesi,AUD,4.5256,4.5551
29.05.2020,Cuma,30.05.2020,Cumartesi,DKK,1.0149,1.0199
29.05.2020,Cuma,30.05.2020,Cumartesi,EUR,7.577,7.5907
29.05.2020,Cuma,30.05.2020,Cumartesi,GBP,8.3838,8.4276
29.05.2020,Cuma,30.05.2020,Cumartesi,CHF,7.0653,7.1107
29.05.2020,Cuma,30.05.2020,Cumartesi,SEK,0.71832,0.72576
29.05.2020,Cuma,30.05.2020,Cumartesi,CAD,4.9466,4.9689
29.05.2020,Cuma,30.05.2020,Cumartesi,KWD,21.9734,22.2609
29.05.2020,Cuma,30.05.2020,Cumartesi,NOK,0.69856,0.70325
29.05.2020,Cuma,30.05.2020,Cumartesi,SAR,1.8143,1.8175
29.05.2020,Cuma,30.05.2020,Cumartesi,JPY,6.3414,6.3834
29.05.2020,Cuma,30.05.2020,Cumartesi,BGN,3.8522,3.9026
29.05.2020,Cuma,30.05.2020,Cumartesi,RON,1.5553,1.5756
29.05.2020,Cuma,30.05.2020,Cumartesi,RUB,0.09591,0.09716
29.05.2020,Cuma,30.05.2020,Cumartesi,IRR,0.01613,0.01634
29.05.2020,Cuma,30.05.2020,Cumartesi,CNY,0.94866,0.96107
29.05.2020,Cuma,30.05.2020,Cumartesi,PKR,0.04167,0.04222
29.05.2020,Cuma,30.05.2020,Cumartesi,QAR,1.8546,1.8789
29.05.2020,Cuma,31.05.2020,Pazar,USD,6.8138,6.826
29.05.2020,Cuma,31.05.2020,Pazar,AUD,4.5256,4.5551
29.05.2020,Cuma,31.05.2020,Pazar,DKK,1.0149,1.0199
29.05.2020,Cuma,31.05.2020,Pazar,EUR,7.577,7.5907
29.05.2020,Cuma,31.05.2020,Pazar,GBP,8.3838,8.4276
29.05.2020,Cuma,31.05.2020,Pazar,CHF,7.0653,7.1107
29.05.2020,Cuma,31.05.2020,Pazar,SEK,0.71832,0.72576
29.05.2020,Cuma,31.05.2020,Pazar,CAD,4.9466,4.9689
29.05.2020,Cuma,31.05.2020,Pazar,KWD,21.9734,22.2609
29.05.2020,Cuma,31.05.2020,Pazar,NOK,0.69856,0.70325
29.05.2020,Cuma,31.05.2020,Pazar,SAR,1.8143,1.8175
29.05.2020,Cuma,31.05.2020,Pazar,JPY,6.3414,6.3834
29.05.2020,Cuma,31.05.2020,Pazar,BGN,3.8522,3.9026
29.05.2020,Cuma,31.05.2020,Pazar,RON,1.5553,1.5756
29.05.2020,Cuma,31.05.2020,Pazar,RUB,0.09591,0.09716
29.05.2020,Cuma,31.05.2020,Pazar,IRR,0.01613,0.01634
29.05.2020,Cuma,31.05.2020,Pazar,CNY,0.94866,0.96107
29.05.2020,Cuma,31.05.2020,Pazar,PKR,0.04167,0.04222
29.05.2020,Cuma,31.05.2020,Pazar,QAR,1.8546,1.8789
29.05.2020,Cuma,01.06.2020,Pazartesi,USD,6.8138,6.826
29.05.2020,Cuma,01.06.2020,Pazartesi,AUD,4.5256,4.5551
29.05.2020,Cuma,01.06.2020,Pazartesi,DKK,1.0149,1.0199
29.05.2020,Cuma,01.06.2020,Pazartesi,EUR,7.577,7.5907
29.05.2020,Cuma,01.06.2020,Pazartesi,GBP,8.3838,8.4276
29.05.2020,Cuma,01.06.2020,Pazartesi,CHF,7.0653,7.1107
29.05.2020,Cuma,01.06.2020,Pazartesi,SEK,0.71832,0.72576
29.05.2020,Cuma,01.06.2020,Pazartesi,CAD,4.9466,4.9689
29.05.2020,Cuma,01.06.2020,Pazartesi,KWD,21.9734,22.2609
29.05.2020,Cuma,01.06.2020,Pazartesi,NOK,0.69856,0.70325
29.05.2020,Cuma,01.06.2020,Pazartesi,SAR,1.8143,1.8175
29.05.2020,Cuma,01.06.2020,Pazartesi,JPY,6.3414,6.3834
29.05.2020,Cuma,01.06.2020,Pazartesi,BGN,3.8522,3.9026
29.05.2020,Cuma,01.06.2020,Pazartesi,RON,1.5553,1.5756
29.05.2020,Cuma,01.06.2020,Pazartesi,RUB,0.09591,0.09716
29.05.2020,Cuma,01.06.2020,Pazartesi,IRR,0.01613,0.01634
29.05.2020,Cuma,01.06.2020,Pazartesi,CNY,0.94866,0.96107
29.05.2020,Cuma,01.06.2020,Pazartesi,PKR,0.04167,0.04222
29.05.2020,Cuma,01.06.2020,Pazartesi,QAR,1.8546,1.8789
01.06.2020,Pazartesi,02.06.2020,Sali,USD,6.8059,6.8181
01.06.2020,Pazartesi,02.06.2020,Sali,AUD,4.5769,4.6068
01.06.2020,Pazartesi,02.06.2020,Sali,DKK,1.0144,1.0194
01.06.2020,Pazartesi,02.06.2020,Sali,EUR,7.5724,7.5861
01.06.2020,Pazartesi,02.06.2020,Sali,GBP,8.4224,8.4663
01.06.2020,Pazartesi,02.06.2020,Sali,CHF,7.0704,7.1157
01.06.2020,Pazartesi,02.06.2020,Sali,SEK,0.72114,0.72861
01.06.2020,Pazartesi,02.06.2020,Sali,CAD,4.9573,4.9797
01.06.2020,Pazartesi,02.06.2020,Sali,KWD,21.9599,22.2472
01.06.2020,Pazartesi,02.06.2020,Sali,NOK,0.70174,0.70646
01.06.2020,Pazartesi,02.06.2020,Sali,SAR,1.8126,1.8159
01.06.2020,Pazartesi,02.06.2020,Sali,JPY,6.3099,6.3516
01.06.2020,Pazartesi,02.06.2020,Sali,BGN,3.85,3.9004
01.06.2020,Pazartesi,02.06.2020,Sali,RON,1.5509,1.5712
01.06.2020,Pazartesi,02.06.2020,Sali,RUB,0.09709,0.09836
01.06.2020,Pazartesi,02.06.2020,Sali,IRR,0.01611,0.01632
01.06.2020,Pazartesi,02.06.2020,Sali,CNY,0.94939,0.96181
01.06.2020,Pazartesi,02.06.2020,Sali,PKR,0.04153,0.04207
01.06.2020,Pazartesi,02.06.2020,Sali,QAR,1.8566,1.8809
02.06.2020,Sali,03.06.2020,Carsamba,USD,6.7817,6.7939
02.06.2020,Sali,03.06.2020,Carsamba,AUD,4.6245,4.6547
02.06.2020,Sali,03.06.2020,Carsamba,DKK,1.0134,1.0183
02.06.2020,Sali,03.06.2020,Carsamba,EUR,7.5654,7.579
02.06.2020,Sali,03.06.2020,Carsamba,GBP,8.4923,8.5366
02.06.2020,Sali,03.06.2020,Carsamba,CHF,7.0412,7.0864
02.06.2020,Sali,03.06.2020,Carsamba,SEK,0.72157,0.72904
02.06.2020,Sali,03.06.2020,Carsamba,CAD,5.0091,5.0317
02.06.2020,Sali,03.06.2020,Carsamba,KWD,21.8896,22.176
02.06.2020,Sali,03.06.2020,Carsamba,NOK,0.7069,0.71165
02.06.2020,Sali,03.06.2020,Carsamba,SAR,1.8066,1.8098
02.06.2020,Sali,03.06.2020,Carsamba,JPY,6.2767,6.3183
02.06.2020,Sali,03.06.2020,Carsamba,BGN,3.8466,3.8969
02.06.2020,Sali,03.06.2020,Carsamba,RON,1.5533,1.5736
02.06.2020,Sali,03.06.2020,Carsamba,RUB,0.09798,0.09927
02.06.2020,Sali,03.06.2020,Carsamba,IRR,0.01606,0.01627
02.06.2020,Sali,03.06.2020,Carsamba,CNY,0.94856,0.96097
02.06.2020,Sali,03.06.2020,Carsamba,PKR,0.04078,0.04132
02.06.2020,Sali,03.06.2020,Carsamba,QAR,1.8501,1.8743
03.06.2020,Carsamba,04.06.2020,Persembe,USD,6.7308,6.7429
03.06.2020,Carsamba,04.06.2020,Persembe,AUD,4.6322,4.6625
03.06.2020,Carsamba,04.06.2020,Persembe,DKK,1.0105,1.0154
03.06.2020,Carsamba,04.06.2020,Persembe,EUR,7.5439,7.5575
03.06.2020,Carsamba,04.06.2020,Persembe,GBP,8.4541,8.4982
